,JobName,SizeX,SizeY,Mean_PerArea,Mean_PerVolume,Max_PerArea,Min_PerArea,Var_PerArea,Max_PerVolume,Min_PerVolume,Var_PerVolume,Count
301,SPI-AD7.820.02866-F-A,2650.0001,2650.0001,98.0504,100.2403,98.0504,98.0504,,100.2403,100.2403,,1.0
302,SPI-AD7.820.02866-F-A,1250.0,1550.0,100.48404,110.10839000000001,103.1297,97.852,2.9646542648888854,115.7307,103.0212,16.883004318777783,10.0
303,SPI-AD7.820.02866-F-A,762.0,862.0,89.2005375,104.91663750000001,97.7506,83.8308,28.139257794107152,112.0708,98.8148,28.97538083125,8.0
304,SPI-AD7.820.02866-F-A,381.0,862.0,105.82374999999999,118.22160000000001,114.2569,94.03299999999999,53.153038414285795,125.756,110.2542,22.112280782857145,8.0
305,SPI-AD7.820.02866-F-A,1100.0,1000.0,102.91421666666666,109.28133333333334,107.3232,100.4459,7.872738389666681,116.3547,105.7039,23.129591446666637,6.0
306,SPI-AD7.820.02866-F-A,950.0,1000.0,96.09175,107.95240000000001,96.7856,95.3979,0.9628556449999934,108.054,107.8508,0.020645119999999063,2.0
307,SPI-AD7.820.02866-F-A,1350.0,1800.0,94.92085,99.9179,96.7416,93.1001,6.630261125000028,107.0182,92.8176,100.82852017999991,2.0
308,SPI-AD7.820.02866-F-A,950.0,1000.0,92.90809999999999,112.1781,94.5448,91.2714,5.357573779999985,112.7646,111.5916,0.6879645000000021,2.0
309,SPI-AD7.820.02866-F-A,650.0,2201.0,109.0199,115.0258,109.0437,108.9961,0.0011328800000001311,115.6837,114.3679,0.8656648199999946,2.0
310,SPI-AD7.820.02866-F-A,2450.0,2650.0001,97.39299999999999,85.7504,97.39299999999999,97.39299999999999,,85.7504,85.7504,,1.0
311,SPI-AD7.820.02866-F-A,1100.0,1000.0,102.55966666666667,110.6044,105.4382,98.5493,12.825020823333315,118.9458,102.8984,64.6825615600001,3.0
312,SPI-AD7.820.02866-F-A,1800.0,1250.0,102.48935,113.72040000000001,103.56,101.4187,2.2925828450000023,118.8675,108.5733,52.98527682000004,2.0
313,SPI-AD7.820.02866-F-A,2450.0,2650.0001,97.698,94.2597,97.698,97.698,,94.2597,94.2597,,1.0
314,SPI-AD7.820.02866-F-A,650.0,2201.0,106.09432499999998,108.61892499999999,109.7772,101.855,5.987933131136355,116.0444,98.5867,34.40509549840909,12.0
315,SPI-AD7.820.02866-F-A,2650.0001,2650.0001,99.60542500000001,100.80720000000001,100.6714,98.1501,1.4842238491666775,108.2402,90.4547,65.30512626,4.0
316,SPI-AD7.820.02866-F-A,1250.0,1550.0,110.021075,153.39885,117.6588,103.2817,48.00761374916669,184.6484,127.7338,777.6768029433338,4.0
317,SPI-AD7.820.02866-F-A,1100.0,1000.0,102.55980333333332,115.92188999999999,107.6782,97.1136,9.938225281712633,131.7856,100.51,63.6137178892069,30.0
318,SPI-AD7.820.02866-F-A,950.0,1000.0,92.73208125000001,111.99705625,100.8599,86.4284,21.190466409625003,117.3661,105.0833,15.579498362625003,16.0
319,SPI-AD7.820.02866-F-A,650.0,2201.0,108.67199285714285,121.81397142857143,113.0075,106.6345,3.1782829145604388,127.3668,110.0898,23.332171005274738,14.0
320,SPI-AD7.820.02866-F-A,1124.0,870.0,100.15207499999998,116.435725,102.6012,95.6362,4.397115074772734,122.4756,108.0016,18.06266512931819,12.0
321,SPI-AD7.820.02866-F-A,1100.0,1000.0,102.15702727272725,120.72534999999999,110.3373,99.0198,6.658729706839826,132.9406,108.4658,34.006989035000004,22.0
322,SPI-AD7.820.02866-F-A,400.0,2099.9999,103.5429878787879,116.30251818181819,111.9266,98.4743,14.737805877973482,124.5789,104.5607,33.8151200977841,33.0
323,SPI-AD7.820.02866-F-A,650.0,2000.0,113.79590833333334,123.11034583333333,116.1686,111.9449,1.3902487216666666,133.9136,114.3118,40.88972954346013,24.0
324,SPI-AD7.820.02866-F-A,950.0,1000.0,93.85456428571429,108.96379999999999,101.469,87.9571,16.613015819395596,127.9194,95.6553,115.78539439076923,14.0
325,SPI-AD7.820.02866-F-A,650.0,2549.0,106.24781,103.81667999999999,108.1166,103.3268,1.7440268987777783,107.4083,98.4734,6.7659525128888856,10.0
326,SPI-AD7.820.02866-F-A,1124.0,870.0,100.85166666666667,114.39346666666667,103.7791,97.18,3.6109185369696917,119.1533,105.646,16.33697714424243,12.0
327,SPI-AD7.820.02866-F-A,1100.0,1000.0,103.08124166666666,121.99609166666669,106.0542,100.5753,3.0770644226515103,142.6809,105.4938,122.59339300446969,12.0
328,SPI-AD7.820.02866-F-A,650.0,2549.0,105.43478000000002,111.55303,106.8329,104.0677,0.5769006017777741,114.3588,108.4861,4.192547089000009,10.0
329,SPI-AD7.820.02866-F-A,650.0,2000.0,113.4628692307692,118.61740000000002,115.0197,111.0929,1.3367321358153847,135.957,108.2351,50.32128068719999,26.0
330,SPI-AD7.820.02866-F-A,950.0,1000.0,96.6628423076923,110.13932692307691,106.0499,89.8149,20.037308495338458,121.9599,93.2567,61.21554875884616,26.0
331,SPI-AD7.820.02866-F-A,762.0,862.0,83.91754444444445,109.47417222222224,87.7306,78.6981,8.418635074379088,122.5438,99.6516,43.340694635065354,18.0
332,SPI-AD7.820.02866-F-A,381.0,862.0,112.79669375,132.302625,118.1535,109.6482,5.343794428625002,144.5792,123.0114,29.444808772666665,16.0
333,SPI-AD7.820.02866-F-A,1100.0,1000.0,105.7345375,120.79791250000001,110.7445,102.7324,5.857739948392864,137.6654,106.7509,132.74534923839286,8.0
334,SPI-AD7.820.02866-F-A,762.0,862.0,89.862525,111.87389999999999,97.1516,83.1249,32.907314409166695,119.7023,102.3776,54.22867123333328,4.0
335,SPI-AD7.820.02866-F-A,381.0,862.0,105.8824,123.57465,113.5016,98.4136,51.03091608000002,130.2113,116.5852,58.056969523333315,4.0
336,SPI-AD7.820.02866-F-A,762.0,862.0,86.2103375,110.42303749999999,89.4253,82.8239,5.833728305535724,116.4882,103.3892,24.640759319821438,8.0
337,SPI-AD7.820.02866-F-A,381.0,862.0,113.6307375,129.435675,118.014,110.7186,8.336183279821425,136.05700000000002,123.5463,16.399121850714305,8.0
338,SPI-AD7.820.02866-F-A,950.0,1000.0,95.32768571428572,107.03585714285714,103.2223,87.2233,28.996053481318686,118.9171,93.5661,40.08258475494507,14.0
339,SPI-AD7.820.02866-F-A,1124.0,870.0,100.93199374999999,112.55319999999998,104.8659,98.6992,2.153687224624995,119.3093,105.7698,15.259276487999992,16.0
340,SPI-AD7.820.02866-F-A,1100.0,1000.0,102.026225,115.63282500000003,106.3592,98.0735,4.498308592666671,125.8533,108.8193,19.546450448666675,16.0
341,SPI-AD7.820.02866-F-A,650.0,2000.0,112.39690000000003,116.14015512820515,115.448,109.7287,1.4901478368831156,130.7516,98.5938,37.30257948510323,78.0
342,SPI-AD7.820.02866-F-A,1100.0,1000.0,104.97925000000001,124.59665000000001,105.4566,104.5019,0.45572604499998887,125.5049,123.6884,1.6498361250000089,2.0
343,SPI-AD7.820.02866-F-A,950.0,1000.0,97.09132727272727,114.00903636363637,103.0037,90.6432,11.301837399220778,129.1021,102.1926,46.04870870147188,22.0
344,SPI-AD7.820.02866-F-A,762.0,862.0,85.02191666666667,106.12618333333334,92.7301,78.0796,30.366083317666657,118.7153,94.3883,96.74354147766661,6.0
345,SPI-AD7.820.02866-F-A,381.0,862.0,115.0871875,133.8893125,128.8279,108.5095,49.36684554982141,149.1539,120.2328,104.49189189267854,8.0
346,SPI-AD7.820.02866-F-A,1100.0,1000.0,105.86133333333332,120.98306666666667,108.728,99.8408,10.826014682666663,137.393,105.3975,148.4662236746667,6.0
347,SPI-AD7.820.02866-F-A,400.0,1850.0,120.18688333333333,130.24734629629629,127.3711,111.434,20.294561085566034,151.955,114.9825,59.051425358004884,54.0
348,SPI-AD7.820.02866-F-A,950.0,1000.0,94.89647857142856,106.07014285714286,102.75299999999999,86.9402,28.37181775412086,117.6093,93.1458,40.521185065714306,14.0
349,SPI-AD7.820.02866-F-A,1124.0,870.0,100.73595,111.71723124999998,103.0526,97.8802,2.1822612733333298,117.7356,105.0083,14.078642616958325,16.0
350,SPI-AD7.820.02866-F-A,1100.0,1000.0,102.12399375,115.53618125000001,106.12899999999999,98.1074,5.332357639291662,125.3374,106.2784,21.60191066562499,16.0
351,SPI-AD7.820.02866-F-A,650.0,2000.0,112.34791794871798,115.84238461538462,115.4823,108.7929,1.6797106521411915,130.8614,100.1001,35.98857723976025,78.0
352,SPI-AD7.820.02866-F-A,950.0,1000.0,89.8969,104.91659999999999,90.9157,88.8781,2.0759068799999953,107.5131,102.3201,13.483624499999989,2.0
353,SPI-AD7.820.02866-F-A,650.0,2549.0,106.18118999999999,103.50820000000002,108.0947,103.6101,1.4063407743333345,108.5463,98.0355,8.615817682222229,10.0
354,SPI-AD7.820.02866-F-A,1124.0,870.0,101.21805,112.76044999999999,104.1661,97.8606,4.087050486363633,117.7418,102.0147,23.2142386681818,12.0
355,SPI-AD7.820.02866-F-A,1100.0,1000.0,100.41431666666666,111.13598333333334,105.5015,97.1899,8.823270145666653,114.8579,105.3576,12.978572573666645,6.0
356,SPI-AD7.820.02866-F-A,650.0,2549.0,105.67264,111.47859000000001,106.8459,103.5691,0.7666421604444426,114.4385,107.4188,3.98745554322222,10.0
357,SPI-AD7.820.02866-F-A,650.0,2000.0,113.22485769230768,117.4128076923077,116.1307,111.2358,1.5821564225384643,134.5855,102.4088,52.29322903113845,26.0
358,SPI-AD7.820.02866-F-A,950.0,1000.0,95.41887857142858,113.24391428571428,103.6647,82.7079,34.33798055104395,135.839,95.2817,155.52883489824183,14.0
359,SPI-AD7.820.02866-F-A,1100.0,1000.0,103.84521111111111,124.04362222222224,109.4144,99.2926,7.7965285716339885,145.2056,113.1144,105.6294221559477,18.0
360,SPI-AD7.820.02866-F-A,950.0,1000.0,93.8162625,114.48931250000001,103.1468,84.2668,40.76097308916668,122.0997,104.9057,28.211236477166675,16.0
361,SPI-AD7.820.02866-F-A,1100.0,1000.0,101.6076611111111,117.09013055555553,107.7386,96.677,6.818518152730158,133.1445,97.4563,72.38501400618256,36.0
362,SPI-AD7.820.02866-F-A,950.0,1000.0,91.6072,106.05505,93.6989,89.5155,8.750417779999966,109.2234,102.8867,20.076883444999957,2.0
363,SPI-AD7.820.02866-F-A,650.0,2201.0,109.36069285714287,121.5987642857143,112.6335,107.2392,2.6871990622527417,127.4622,109.4527,19.23470896708793,14.0
364,SPI-AD7.820.02866-F-A,1124.0,870.0,100.64339999999999,114.41110833333333,102.5863,94.8835,4.9176967072727304,119.34899999999999,100.4088,27.863237906287875,12.0
365,SPI-AD7.820.02866-F-A,1100.0,1000.0,103.76291999999998,117.48597,109.87200000000001,100.6558,6.495735888444468,122.4408,107.5295,25.800201026777767,10.0
366,SPI-AD7.820.02866-F-A,400.0,2099.9999,103.67975227272728,113.76561363636361,114.3561,97.2982,20.268949063017974,126.6692,96.1921,60.497461944460916,44.0
367,SPI-AD7.820.02866-F-A,650.0,2000.0,113.72243333333336,120.92867500000001,115.8432,110.7242,1.7334711605797093,130.4273,110.2089,42.84021569847829,24.0
368,SPI-AD7.820.02866-F-A,1100.0,1000.0,102.66844999999999,108.96303333333333,108.4194,100.1916,10.953814451000001,116.2937,103.8694,30.98504699866667,6.0
369,SPI-AD7.820.02866-F-A,950.0,1000.0,96.61054999999999,107.6981,97.7649,95.4562,2.665047845000004,108.9275,106.4687,3.0228487199999914,2.0
370,SPI-AD7.820.02866-F-A,1350.0,1800.0,95.1462,99.71315,96.8052,93.4872,5.504561999999993,106.3198,93.1065,87.29564844500005,2.0
371,SPI-AD7.820.02866-F-A,950.0,1000.0,93.0463,112.2834,95.27799999999999,90.8146,9.960969779999967,113.4426,111.1242,2.6874892799999928,2.0
372,SPI-AD7.820.02866-F-A,650.0,2201.0,109.52539999999999,116.05075,109.5633,109.4875,0.002872820000000074,116.3277,115.7738,0.1534026049999993,2.0
373,SPI-AD7.820.02866-F-A,2450.0,2650.0001,97.2629,85.9661,97.2629,97.2629,,85.9661,85.9661,,1.0
374,SPI-AD7.820.02866-F-A,1100.0,1000.0,102.85403333333335,110.55,105.9762,98.98,12.66068122333334,118.4667,102.1743,66.51858519000001,3.0
375,SPI-AD7.820.02866-F-A,1800.0,1250.0,102.6857,113.87705,103.7649,101.6065,2.3293452800000005,118.5275,109.2266,43.253370404999984,2.0
376,SPI-AD7.820.02866-F-A,2450.0,2650.0001,97.7147,94.223,97.7147,97.7147,,94.223,94.223,,1.0
377,SPI-AD7.820.02866-F-A,650.0,2201.0,106.63701666666664,109.07111666666667,109.6301,103.1262,5.179227974242419,117.3506,99.5893,33.832521836060614,12.0
378,SPI-AD7.820.02866-F-A,2650.0001,2650.0001,99.06215,100.07075,100.2702,97.735,1.3439054433333366,107.6737,90.084,64.18236324333328,4.0
379,SPI-AD7.820.02866-F-A,1350.0,1800.0,94.5902,106.96475000000001,95.449,93.7314,1.4750748800000077,113.1864,100.7431,77.4178574450001,2.0
380,SPI-AD7.820.02866-F-A,1250.0,1550.0,100.97929545454545,115.05867272727274,103.9298,98.5798,1.7666949109307337,121.1111,108.965,9.931749324935062,22.0
381,SPI-AD7.820.02866-F-A,762.0,862.0,90.84124999999997,108.37473750000001,99.4643,85.7265,26.404542997142837,116.1936,101.4161,41.55380728267858,8.0
382,SPI-AD7.820.02866-F-A,381.0,862.0,108.80492499999998,123.74579999999999,116.3663,102.8406,26.364387847857152,129.3759,121.0369,11.155861759999983,8.0
383,SPI-AD7.820.02866-F-A,750.0,999.0,90.29965,101.609725,91.3343,88.3278,1.809613523333339,105.8513,97.7711,12.275360242499971,4.0
384,SPI-AD7.820.02866-F-A,2650.0001,2650.0001,98.2675,94.6779,98.2675,98.2675,,94.6779,94.6779,,1.0
385,SPI-AD7.820.02866-F-A,1100.0,1000.0,103.95570000000001,117.15055000000001,105.7306,102.1808,6.300540019999966,120.5104,113.7907,22.57718404500002,2.0
386,SPI-AD7.820.02866-F-A,950.0,1000.0,100.58895,115.1812,101.2688,99.9091,0.924392045000005,115.9025,114.4599,1.0405473799999982,2.0
387,SPI-AD7.820.02866-F-A,2650.0001,2650.0001,98.16123333333333,92.62113333333333,98.6278,97.4046,0.4371585633333297,99.2433,82.8322,74.85235914333335,3.0
388,SPI-AD7.820.02866-F-A,1100.0,1000.0,96.80095,101.44295,98.9113,93.419,3.975070151000004,105.6538,99.0103,6.393312147000002,6.0
389,SPI-AD7.820.02866-F-A,950.0,1000.0,93.42074444444445,108.13648888888888,106.6664,83.3438,21.996041220261425,123.4494,96.5969,37.204637272810444,18.0
390,SPI-AD7.820.02866-F-A,1249.0,2800.0,99.6968,101.79123333333332,101.9987,96.8121,3.733960003999994,113.96700000000001,89.1958,148.04282529866666,6.0
391,SPI-AD7.820.02866-F-A,2650.0001,2650.0001,97.7397,91.6724,97.7397,97.7397,,91.6724,91.6724,,1.0
392,SPI-AD7.820.02866-F-A,750.0,999.0,96.8468,114.0707,96.8468,96.8468,,114.0707,114.0707,,1.0
393,SPI-AD7.820.02866-F-A,1250.0,1550.0,102.0613,112.20435,103.9766,100.146,7.336748180000015,112.288,112.1207,0.013994644999999556,2.0
394,SPI-AD7.820.02866-F-A,1800.0,1250.0,100.99508999999999,111.89056000000001,102.4473,99.9132,0.9519389832222254,115.3779,105.2762,11.656849471555551,10.0
395,SPI-AD7.820.02866-F-A,750.0,999.0,92.01495,108.95915,94.0192,90.0107,8.034036124999991,113.8419,104.0764,47.68249512499989,2.0
396,SPI-AD7.820.02866-F-A,2650.0001,2650.0001,98.77090000000001,94.6009,98.8782,98.6636,0.02302658000000093,99.0211,90.1807,39.07633608000002,2.0
397,SPI-AD7.820.02866-F-A,750.0,999.0,89.0405,106.0241,89.0405,89.0405,,106.0241,106.0241,,1.0
398,SPI-AD7.820.02866-F-A,2650.0001,2650.0001,98.4424,100.4347,98.4424,98.4424,,100.4347,100.4347,,1.0
399,SPI-AD7.820.02866-F-A,1100.0,1000.0,101.57665000000001,117.17558333333334,102.1372,100.585,0.5426534830000043,119.1763,115.321,2.3317430576666616,6.0
400,SPI-AD7.820.02866-F-A,950.0,1000.0,97.14483333333334,111.03629074074071,106.6323,87.9847,18.224262232075464,125.4255,87.3639,49.94413998991266,54.0
401,SPI-AD7.820.02866-F-A,1100.0,1000.0,104.06488333333334,120.78384999999999,106.3653,100.4475,4.549835133666664,130.9637,111.7632,55.62940121499994,6.0
402,SPI-AD7.820.02866-F-A,750.0,999.0,95.5264,118.6711,95.5264,95.5264,,118.6711,118.6711,,1.0
403,SPI-AD7.820.02866-F-A,2032.0001,2032.0001,98.98782500000002,101.3387625,102.0982,94.649,5.220458730714285,119.0575,82.9187,118.72174533125,8.0
404,SPI-AD7.820.02866-F-A,1250.0,1550.0,104.21735,124.3691,105.2135,103.2212,1.9846296450000003,128.389,120.3492,32.31919202000011,2.0
405,SPI-AD7.820.02866-F-A,1800.0,1250.0,103.19525,124.92065,104.1924,102.1981,1.9886162450000193,127.669,122.1723,15.106855444999944,2.0
406,SPI-AD7.820.02866-F-A,950.0,1000.0,94.92673333333333,113.60560833333334,102.7939,88.4661,14.806331820579713,124.4363,98.2322,41.941557495579715,24.0
407,SPI-AD7.820.02866-F-A,1100.0,1000.0,103.40682105263159,119.84091578947373,108.0985,99.76799999999999,3.7991843984210556,129.3796,109.7316,24.059371540292403,19.0
408,SPI-AD7.820.02866-F-A,762.0,862.0,88.69775,108.22815000000001,94.4287,83.3897,20.60777819666668,118.6297,97.4826,86.82757006999996,4.0
409,SPI-AD7.820.02866-F-A,381.0,862.0,105.12604999999999,124.182725,111.0584,93.4897,67.30974581666668,131.2949,113.7397,61.43621054916675,4.0
410,SPI-AD7.820.02866-F-A,2650.0001,2650.0001,98.9274,96.8668,98.9274,98.9274,,96.8668,96.8668,,1.0
411,SPI-AD7.820.02866-F-A,750.0,999.0,93.96715,112.19785,94.3272,93.6071,0.2592720050000016,114.6336,109.7621,11.865756124999988,2.0
412,SPI-AD7.820.02866-F-A,2650.0001,2650.0001,99.0057,109.9821,99.0057,99.0057,,109.9821,109.9821,,1.0
413,SPI-AD7.820.02866-F-A,1800.0,1250.0,104.12427499999998,119.53137500000003,105.6324,102.1891,1.2194280850000048,126.5198,112.4449,37.96772829642857,8.0
414,SPI-AD7.820.02866-F-A,320.0,2900.0001,108.62553,111.39181374999998,118.34700000000001,92.6013,40.75990636769619,132.1354,85.8141,127.9394880308212,80.0
415,SPI-AD7.820.02866-F-A,1100.0,1000.0,99.5705,109.93639999999999,99.6022,99.5388,0.0020097800000000924,111.0783,108.7945,2.6078712199999985,2.0
416,SPI-AD7.820.02866-F-A,950.0,1000.0,93.65894166666669,108.06420833333333,99.162,86.8146,8.70761573384058,122.0045,94.61,52.15307801818838,24.0
417,SPI-AD7.820.02866-F-A,1800.0,1250.0,108.5984,125.75047500000001,109.5185,107.604,0.7978427400000018,130.8368,122.4605,12.89608872250004,4.0
418,SPI-AD7.820.02866-F-A,320.0,2900.0001,105.64508125,112.09047500000003,112.6421,96.713,27.65339745762502,124.5359,95.0901,136.93357877933332,16.0
419,SPI-AD7.820.02866-F-A,400.0,1850.0,119.59750000000004,121.97053913043476,130.1886,107.8328,36.62627132177777,136.2418,108.3505,52.13765408465702,46.0
420,SPI-AD7.820.02866-F-A,950.0,1000.0,95.64104545454546,108.4853090909091,103.7653,89.5235,18.807327957835508,118.4683,97.2399,42.78321650562771,22.0
421,SPI-AD7.820.02866-F-A,762.0,862.0,83.1238260869565,105.65368260869566,89.1751,75.5418,14.916669796561267,118.3124,95.1388,47.42795441604742,23.0
422,SPI-AD7.820.02866-F-A,381.0,862.0,112.3182181818182,130.14138636363637,120.3119,105.5223,11.9575293987013,141.768,120.8209,30.14201263170998,22.0
423,SPI-AD7.820.02866-F-A,1100.0,1000.0,104.36675,123.48075,108.92,101.9219,10.388920590000017,129.7449,119.4616,22.36044821666665,4.0
424,SPI-AD7.820.02866-F-A,762.0,862.0,89.65552499999998,109.545,99.97200000000001,81.96,56.36352050250009,119.697,100.5148,67.24415096000007,4.0
425,SPI-AD7.820.02866-F-A,381.0,862.0,103.96715,119.2152,109.5742,96.3891,36.51202800333334,125.7724,111.8975,47.09876408666673,4.0
426,SPI-AD7.820.02866-F-A,762.0,862.0,85.49965714285716,106.33131428571427,88.287,82.0063,5.21529878952382,110.3017,98.18299999999999,19.454247334761934,7.0
427,SPI-AD7.820.02866-F-A,381.0,862.0,113.33268333333335,127.49710000000003,115.4698,111.7186,1.9425328776666795,132.5894,120.5773,18.04466574400003,6.0
428,SPI-AD7.820.02866-F-A,400.0,1850.0,121.7214375,131.9912125,127.0359,115.1919,24.64185473124999,142.1903,119.2452,69.44389792410719,8.0
429,SPI-AD7.820.02866-F-A,950.0,1000.0,94.85325,105.82721666666667,96.6221,92.3117,2.6961967389999986,109.6794,100.789,12.808111905666658,6.0
430,SPI-AD7.820.02866-F-A,762.0,862.0,84.023,104.5129,84.023,84.023,,104.5129,104.5129,,1.0
431,SPI-AD7.820.02866-F-A,381.0,862.0,113.0283,130.5129,114.35700000000001,111.6996,3.530887380000026,131.7245,129.3013,2.9359491200000205,2.0
432,SPI-AD7.820.02866-F-A,1100.0,1000.0,105.02005,115.651275,107.2067,103.3973,3.529413989999993,125.9564,108.6094,57.07032235583339,4.0
433,SPI-AD7.820.02866-F-A,762.0,862.0,89.4007,116.9479,89.4007,89.4007,,116.9479,116.9479,,1.0
434,SPI-AD7.820.02866-F-A,381.0,862.0,120.01055,133.84635,122.5659,117.4552,13.05962724499997,138.5753,129.1174,44.725936204999954,2.0
435,SPI-AD7.820.02866-F-A,950.0,1000.0,94.649056,107.125788,106.4131,88.9986,19.259528895066683,122.0347,93.8136,44.96733702610001,25.0
436,SPI-AD7.820.02866-F-A,1100.0,1000.0,105.4855125,119.31132500000001,109.2256,102.1322,8.331233158392852,130.1651,110.8015,61.44204087357142,8.0
437,SPI-AD7.820.02866-F-A,750.0,2400.0001,99.3919125,101.5077375,103.0743,95.2342,6.6753597355357055,112.9463,94.5028,34.57724375410713,8.0
438,SPI-AD7.820.02866-F-A,1350.0,1800.0,97.39028888888888,117.56202222222224,98.1631,96.6688,0.3158198736111119,125.6026,110.6381,22.64368895194444,9.0
439,SPI-AD7.820.02866-F-A,950.0,1000.0,98.56438372093021,116.24051395348839,104.8649,92.7026,12.47431933282393,131.088,96.8697,36.82240279789592,43.0
440,SPI-AD7.820.02866-F-A,762.0,862.0,94.05627499999999,116.62580833333334,100.15,87.7837,19.751634247500007,127.7892,106.3331,69.56189364446965,12.0
441,SPI-AD7.820.02866-F-A,381.0,862.0,106.636925,127.49390833333332,112.9858,100.5478,18.937799682045476,134.7657,121.3854,20.054923224469693,12.0
442,SPI-AD7.820.02866-F-A,500.0,2599.9999,113.86608860759499,111.31473797468351,118.5026,108.7447,4.320640989227523,123.3191,98.4856,25.740336108795855,79.0
443,SPI-AD7.820.02866-F-A,950.0,1000.0,92.45226,108.15544,93.8271,91.1441,1.693755042999998,110.0884,104.4114,4.906767502999993,5.0
444,SPI-AD7.820.02866-F-A,500.0,2599.9999,118.05635238095238,111.8155380952381,119.861,114.9175,1.7654022156190483,116.7497,103.9934,12.994939428476195,21.0
445,SPI-AD7.820.02866-F-A,762.0,862.0,87.30921111111111,109.79182222222224,98.2142,79.3979,28.712315246928114,120.6932,101.7123,24.155328912418305,18.0
446,SPI-AD7.820.02866-F-A,381.0,862.0,119.83228000000001,134.29386000000002,130.2194,108.2216,42.65027789852634,141.0186,122.9521,24.48917033094735,20.0
447,SPI-AD7.820.02866-F-A,1100.0,1000.0,102.92192500000002,117.4426,104.1186,102.1057,0.7369466291666676,120.0145,114.7983,5.984988326666662,4.0
448,SPI-AD7.820.02866-F-A,500.0,2599.9999,110.36185454545453,111.68615454545456,112.6197,107.0096,4.18204520472726,118.8335,102.27600000000001,33.14346536472725,11.0
449,SPI-AD7.820.02866-F-A,950.0,1000.0,94.8545,106.84344999999999,96.6905,93.0185,6.74179199999999,109.7075,103.9794,16.405564804999987,2.0
